"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-05","0.00","0.0","5.1",,"21","6",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-06","0.09","4.2","8.7",,"23","12",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-07","0.00","0.0","8.7",,"36","7",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-08","0.00","0.0","4.7",,"36","17",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-09","0.00","0.0","3.9",,"33","12",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-10","0.00","0.0","3.1",,"44","32",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-11","0.00","0.0","1.2",,"50","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-12","0.33","3.6","0.4",,"36","5",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-13","0.00","0.0","3.1",,"19","1",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-14","0.00","0.0","2.8",,"50","19",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-15","0.00","0.0","0.8",,"40","17",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-16","0.00","0.0","0.4",,"17","6",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-17","0.00","0.0","0.4",,"25","3",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-18","0.00","0.0","0.4",,"36","16",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-19","0.11","0.0","0.4",,"42","31",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-20","0.00","0.0","0.4",,"37","27",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-21","0.00","0.0","0.0",,"40","24",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-22","0.05","0.5","0.4",,"38","18",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-23","0.00","0.0","0.0",,"24","13",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-24","0.00","0.0","0.0",,"26","11",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-25","0.00","0.0","0.0",,"33","14",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-26","0.00","0.0","0.0",,"24","10",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-27","0.06","0.2","0.0",,"38","15",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-28","0.17","0.0","0.0",,"50","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-29","0.00","0.0","0.0",,"36","33",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-30","0.00","0.0","0.0",,"44","29",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-03-31","0.00","0.0","0.0",,"52","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-01","0.00","0.0","0.0",,"46","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-02","0.00","0.0",,,"45","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-03","0.00","0.0",,,"40","27",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-04","0.36","0.0",,,"44","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-05","0.00","0.0",,,"39","28",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-06","0.00","0.0",,,"53","24",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-07","0.53","0.0",,,"49","31",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-08","0.16","0.0","0.0",,"54","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-09","0.00","0.0",,,"51","33",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-10","0.00","0.0",,,"67","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-11","0.00","0.0",,,"58","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-12","0.21","0.0",,,"58","39",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-13","0.24","0.0",,,"73","41",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-14","0.16","0.0",,,"71","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-15","0.31","1.2","0.8",,"35","22",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-16","0.00","0.0","0.4",,"39","20",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-17","0.00","0.0","0.0",,"47","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-18","0.02","0.0",,,"52","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-19","0.00","0.0",,,"52","32",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-20","0.00","0.0",,,"55","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-21","0.00","0.0",,,"67","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-22","0.11","0.0",,,"58","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-23","0.00","0.0",,,"49","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-24","0.00","0.0",,,"56","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-25","0.20","0.0",,,"49","39",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-26","0.00","0.0",,,"51","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-27","0.00","0.0",,,"55","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-28","0.00","0.0",,,"55","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-29","1.09","0.0",,,"47","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-04-30","0.24","0.0",,,"44","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-01","0.10","0.0",,,"59","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-02","0.02","0.0",,,"55","44",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-03","0.19","0.0",,,"56","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-04","0.00","0.0",,,"57","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-05","0.00","0.0",,,"59","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-06","0.00","0.0",,,"60","41",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-07","0.00","0.0",,,"57","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-08","0.00","0.0",,,"66","50",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-09","0.05","0.0",,,"68","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-10","0.00","0.0",,,"69","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-11","0.00","0.0",,,"75","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-12","0.02","0.0",,,"70","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-13","0.21","0.0",,,"69","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-14","0.47","0.0",,,"66","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-15","0.50","0.0",,,"67","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-16","0.15","0.0",,,"56","39",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-17","0.00","0.0",,,"57","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-18","0.06","0.0",,,"59","39",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-19","0.00","0.0",,,"71","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-20","0.05","0.0",,,"65","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-21","0.00","0.0",,,"68","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-22","0.00","0.0",,,"69","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-23","0.00","0.0",,,"65","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-24","0.00","0.0",,,"76","50",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-25","0.00","0.0",,,"81","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-26","0.00","0.0",,,"85","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-27","0.40","0.0",,,"86","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-28","0.00","0.0",,,"62","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-29","0.00","0.0",,,"66","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-30","0.00","0.0",,,"78","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-05-31","0.00","0.0",,,"71","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-01","0.00","0.0",,,"72","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-02","0.13","0.0",,,"85","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-03","0.23","0.0",,,"83","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-04","0.00","0.0",,,"72","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-05","0.00","0.0",,,"64","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-06","0.00","0.0",,,"77","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-07","0.00","0.0",,,"77","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-08","0.14","0.0",,,"68","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-09","0.00","0.0",,,"79","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-10","0.00","0.0",,,"75","59",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-11","0.95","0.0",,,"76","61",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-12","0.00","0.0",,,"80","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-13","0.00","0.0",,,"76","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-14","0.00","0.0",,,"68","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-15","0.00","0.0",,,"70","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-16","0.04","0.0",,,"75","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-17","0.90","0.0",,,"89","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-18","0.01","0.0",,,"78","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-19","0.00","0.0",,,"76","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-20","0.00","0.0",,,"70","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-21","0.00","0.0",,,"73","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-22","0.00","0.0",,,"78","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-23","0.05","0.0",,,"77","59",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-24","0.50","0.0",,,"83","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-25","0.85","0.0",,,"74","65",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-26","0.00","0.0",,,"80","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-27","0.00","0.0",,,"81","61",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-28","0.00","0.0",,,"83","66",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-29","0.02","0.0",,,"87","69",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-06-30","0.00","0.0",,,"87","71",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-01","0.26","0.0",,,"85","72",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-02","0.02","0.0",,,"86","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-03","0.02","0.0",,,"73","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-04","0.00","0.0",,,"75","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-05","0.00","0.0",,,"81","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-06","0.00","0.0",,,"83","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-07","0.43","0.0",,,"85","67",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-08","0.20","0.0",,,"78","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-09","0.00","0.0",,,"72","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-10","0.00","0.0",,,"71","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-11","0.00","0.0",,,"77","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-12","0.00","0.0",,,"83","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-13","0.28","0.0",,,"84","66",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-14","0.00","0.0",,,"73","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-15","0.17","0.0",,,"77","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-16","0.01","0.0",,,"72","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-17","0.00","0.0",,,"76","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-18","0.00","0.0",,,"76","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-19","0.29","0.0",,,"71","61",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-20","0.09","0.0",,,"74","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-21","0.00","0.0",,,"82","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-22","0.03","0.0",,,"86","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-23","0.00","0.0",,,"76","59",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-24","0.00","0.0",,,"75","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-25","0.00","0.0",,,"78","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-26","0.00","0.0",,,"81","61",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-27","0.62","0.0",,,"85","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-28","0.73","0.0",,,"70","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-29","0.05","0.0",,,"70","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-30","0.18","0.0",,,"75","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-07-31","0.00","0.0",,,"77","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-01","0.05","0.0",,,"81","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-02","0.00","0.0",,,"78","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-03","0.00","0.0",,,"81","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-04","0.13","0.0",,,"84","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-05","0.02","0.0",,,"76","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-06","0.00","0.0",,,"78","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-07","0.00","0.0",,,"76","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-08","0.00","0.0",,,"77","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-09","0.00","0.0",,,"79","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-10","0.00","0.0",,,"80","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-11","0.57","0.0",,,"82","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-12","0.35","0.0",,,"79","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-13","0.00","0.0",,,"72","56",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-14","0.00","0.0",,,"65","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-15","0.00","0.0",,,"73","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-16","0.02","0.0",,,"68","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-17","0.00","0.0",,,"75","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-18","0.00","0.0",,,"69","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-19","0.01","0.0",,,"74","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-20","0.27","0.0",,,"78","63",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-21","0.00","0.0",,,"81","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-22","0.00","0.0",,,"78","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-23","0.00","0.0",,,"73","65",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-24","0.00","0.0",,,"78","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-25","0.00","0.0",,,"82","61",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-26","0.00","0.0",,,"90","66",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-27","0.00","0.0",,,"78","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-28","0.00","0.0",,,"73","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-29","0.00","0.0",,,"73","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-30","0.13","0.0",,,"87","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-08-31","0.00","0.0",,,"86","66",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-01","0.11","0.0",,,"84","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-02","0.55","0.0",,,"77","60",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-03","0.00","0.0",,,"82","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-04","0.00","0.0",,,"85","62",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-05","0.96","0.0",,,"89","67",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-06","0.20","0.0",,,"72","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-07","0.00","0.0",,,"72","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-08","0.00","0.0",,,"74","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-09","0.00","0.0",,,"71","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-10","1.07","0.0",,,"73","64",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-11","0.30","0.0",,,"73","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-12","0.00","0.0",,,"58","48",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-13","0.06","0.0",,,"58","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-14","0.00","0.0",,,"60","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-15","0.14","0.0",,,"65","48",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-16","0.00","0.0",,,"67","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-17","0.00","0.0",,,"70","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-18","0.00","0.0",,,"58","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-19","0.00","0.0",,,"57","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-20","0.00","0.0",,,"77","48",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-21","0.65","0.0",,,"76","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-22","0.00","0.0",,,"60","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-23","0.00","0.0",,,"72","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-24","0.00","0.0",,,"72","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-25","0.00","0.0",,,"70","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-26","0.00","0.0",,,"74","52",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-27","0.00","0.0",,,"77","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-28","0.00","0.0",,,"77","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-29","0.00","0.0",,,"75","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-09-30","0.01","0.0",,,"67","59",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-01","0.00","0.0",,,"61","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-02","0.00","0.0",,,"68","57",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-03","0.43","0.0",,,"74","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-04","0.06","0.0",,,"58","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-05","0.00","0.0",,,"57","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-06","0.11","0.0",,,"63","49",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-07","0.31","0.0",,,"64","51",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-08","0.01","0.0",,,"58","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-09","0.00","0.0",,,"58","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-10","0.00","0.0",,,"57","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-11","0.00","0.0",,,"57","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-12","0.00","0.0",,,"55","35",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-13","0.00","0.0",,,"60","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-14","0.04","0.0",,,"72","58",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-15","0.09","0.0",,,"66","55",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-16","0.20","0.0",,,"68","54",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-17","0.00","0.0",,,"62","53",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-18","0.00","0.0",,,"55","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-19","0.00","0.0",,,"49","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-20","0.25","0.0",,,"53","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-21","0.09","0.0",,,"52","43",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-22","0.00","0.0",,,"56","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-23","0.00","0.0",,,"61","42",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-24","0.00","0.0",,,"61","37",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-25","0.00","0.0",,,"62","45",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-26","0.00","0.0",,,"55","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-27","0.05","0.0",,,"53","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-28","0.06","0.0",,,"69","48",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-29","0.00","0.0",,,"55","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-30","0.00","0.0",,,"50","36",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-10-31","0.48","0.6",,,"45","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-01","0.09","0.9",,,"38","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-02","0.00","0.0",,,"46","28",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-03","0.00","0.0",,,"58","33",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-04","0.16","0.0",,,"57","47",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-05","0.00","0.0",,,"50","40",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-06","0.09","0.0",,,"50","38",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-07","0.00","0.0",,,"40","28",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-08","0.05","0.0",,,"43","30",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-09","0.00","0.0",,,"45","34",,
"CA006158731","TORONTO INTERNATIONAL A, ON CA","2014-11-10","0.02","0.0",,,"49","38",,
